0.2937448094598949, 0.18682986817189626
0.18255015835165977, 0.1799212545156479
0.18399267503991723, 0.18145592084952764
0.18215783359482884, 0.18057534098625183
0.18347187736071646, 0.18405117307390487
0.18490572995506227, 0.17856541382414953
0.1825566275510937, 0.179013015968459
0.18162613548338413, 0.18295157168592727
0.18126844172365963, 0.182385687317167
0.18346044048666954, 0.17770210653543472
0.18340787012130022, 0.17880949484450476
0.1833627801388502, 0.18076614290475845
0.184765862300992, 0.18288460480315344
0.18538119387812912, 0.18108509480953217
0.17851572344079614, 0.17949206701346807
0.1819589431397617, 0.17877365861620223
